mined_at,handle,tweet_id,tweet_id_str,created_at,year,month,day,day_of_week,hour,minute,retweet_count,source,text
2020-06-16 23:00:45.281215,ians_india,1272399231781912580,1272399231781912580,2020-06-15 05:23:11+00:00,2020,6,15,0,5,23,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Protests for and against #Brazilian President #JairBolsonaro (@jairbolsonaro) took place for a third consecutive Sunday in several cities of the country, in the midst of the uncontrolled #coronaviruspandemic.

#covid_19 #corona https://t.co/uFFDBl6DtA"
2020-06-16 23:00:45.724826,ians_india,1272399231781912580,1272399231781912580,2020-06-15 05:23:11+00:00,2020,6,15,0,5,23,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Protests for and against #Brazilian President #JairBolsonaro (@jairbolsonaro) took place for a third consecutive Sunday in several cities of the country, in the midst of the uncontrolled #coronaviruspandemic.

#covid_19 #corona https://t.co/uFFDBl6DtA"
2020-06-16 23:00:44.603639,ians_india,1272399231781912580,1272399231781912580,2020-06-15 05:23:11+00:00,2020,6,15,0,5,23,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Protests for and against #Brazilian President #JairBolsonaro (@jairbolsonaro) took place for a third consecutive Sunday in several cities of the country, in the midst of the uncontrolled #coronaviruspandemic.

#covid_19 #corona https://t.co/uFFDBl6DtA"
2020-06-16 23:00:48.188245,ians_india,1272399231781912580,1272399231781912580,2020-06-15 05:23:11+00:00,2020,6,15,0,5,23,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Protests for and against #Brazilian President #JairBolsonaro (@jairbolsonaro) took place for a third consecutive Sunday in several cities of the country, in the midst of the uncontrolled #coronaviruspandemic.

#covid_19 #corona https://t.co/uFFDBl6DtA"
2020-06-16 23:00:44.962245,ians_india,1272399231781912580,1272399231781912580,2020-06-15 05:23:11+00:00,2020,6,15,0,5,23,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Protests for and against #Brazilian President #JairBolsonaro (@jairbolsonaro) took place for a third consecutive Sunday in several cities of the country, in the midst of the uncontrolled #coronaviruspandemic.

#covid_19 #corona https://t.co/uFFDBl6DtA"
2020-06-16 23:00:44.603639,Bot_Corona_V,1272475690143830016,1272475690143830016,2020-06-15 10:27:00+00:00,2020,6,15,0,10,27,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @radibraz: Ate quando esa qurentena? Se tem coronavírus no esgoto (que vem das nossas casas)? Chega de #hipocrisia #Covid nao eh #aids.…
2020-06-16 23:00:44.962245,Bot_Corona_V,1272475690143830016,1272475690143830016,2020-06-15 10:27:00+00:00,2020,6,15,0,10,27,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @radibraz: Ate quando esa qurentena? Se tem coronavírus no esgoto (que vem das nossas casas)? Chega de #hipocrisia #Covid nao eh #aids.…
2020-06-16 23:00:46.229831,Bot_Corona_V,1272475690143830016,1272475690143830016,2020-06-15 10:27:00+00:00,2020,6,15,0,10,27,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @radibraz: Ate quando esa qurentena? Se tem coronavírus no esgoto (que vem das nossas casas)? Chega de #hipocrisia #Covid nao eh #aids.…
2020-06-16 23:00:47.571151,Bot_Corona_V,1272475690143830016,1272475690143830016,2020-06-15 10:27:00+00:00,2020,6,15,0,10,27,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @radibraz: Ate quando esa qurentena? Se tem coronavírus no esgoto (que vem das nossas casas)? Chega de #hipocrisia #Covid nao eh #aids.…
2020-06-16 23:00:47.884337,Bot_Corona_V,1272475690143830016,1272475690143830016,2020-06-15 10:27:00+00:00,2020,6,15,0,10,27,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @radibraz: Ate quando esa qurentena? Se tem coronavírus no esgoto (que vem das nossas casas)? Chega de #hipocrisia #Covid nao eh #aids.…
2020-06-16 23:00:45.724826,Bot_Corona_V,1272475690143830016,1272475690143830016,2020-06-15 10:27:00+00:00,2020,6,15,0,10,27,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @radibraz: Ate quando esa qurentena? Se tem coronavírus no esgoto (que vem das nossas casas)? Chega de #hipocrisia #Covid nao eh #aids.…
2020-06-16 23:00:46.641989,Bot_Corona_V,1272475690143830016,1272475690143830016,2020-06-15 10:27:00+00:00,2020,6,15,0,10,27,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @radibraz: Ate quando esa qurentena? Se tem coronavírus no esgoto (que vem das nossas casas)? Chega de #hipocrisia #Covid nao eh #aids.…
2020-06-16 23:00:48.188245,Bot_Corona_V,1272475690143830016,1272475690143830016,2020-06-15 10:27:00+00:00,2020,6,15,0,10,27,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @radibraz: Ate quando esa qurentena? Se tem coronavírus no esgoto (que vem das nossas casas)? Chega de #hipocrisia #Covid nao eh #aids.…
2020-06-16 23:00:45.281215,Bot_Corona_V,1272475690143830016,1272475690143830016,2020-06-15 10:27:00+00:00,2020,6,15,0,10,27,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @radibraz: Ate quando esa qurentena? Se tem coronavírus no esgoto (que vem das nossas casas)? Chega de #hipocrisia #Covid nao eh #aids.…
2020-06-16 23:00:47.235808,Bot_Corona_V,1272475690143830016,1272475690143830016,2020-06-15 10:27:00+00:00,2020,6,15,0,10,27,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @radibraz: Ate quando esa qurentena? Se tem coronavírus no esgoto (que vem das nossas casas)? Chega de #hipocrisia #Covid nao eh #aids.…
2020-06-16 23:00:47.571151,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:48.188245,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:47.235808,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:44.962245,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:46.641989,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:44.603639,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:46.229831,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:45.724826,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:47.884337,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
